uid,id.orig_p,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name,device
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,0.620176,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,0.620176,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,0.511004,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,0.511003,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.311399,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.311402,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.261614,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.261614,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.221763,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.221754,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.272157,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,1.272156,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
CHsoNm3CtUNks86Reg,33150,53,udp,4,0.000125,mp-eu-signal.auto.mydlink.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,"54.194.162.61,54.194.162.25,52.18.83.30,52.17.248.50,52.17.177.126,54.229.64.81","8.000000,8.000000,8.000000,8.000000,8.000000,8.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link hnap service._dhnap._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link hnap service._dhnap._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link hnap service._dhnap._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link dcs-935l configuration utility (3)._http._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link dcs-935l configuration utility (3)._http._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link dcs-935l configuration utility._http._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link dcs-935l configuration utility._http._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link dcs-935l configuration utility (2)._http._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (2)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,d-link dcs-935l configuration utility (2)._http._tcp.local,0.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,10.10.10.37,120.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,10.10.10.37,120.000000,F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,d-link dcs-935l configuration utility (3)._http._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l-b0c554255b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l-b0c554255b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam5b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam5b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l-b0c554255b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l-b0c554255b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam5b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam5b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam5b0e.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,iotcam.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,iotcam.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (3)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l.local,TXT 0 ,_http._tcp.local,d-link dcs-935l configuration utility (2)._http._tcp.local","120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
Cpwkmw2iQ2GYbmVteb,5353,5353,udp,0,-,dcs-935l-b0c554255b0e.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 13 mydlinkr=true TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,D-LinkCam
