uid,_device,files_ts_nunique,files_fuid_nunique,files_id.orig_h_nunique,files_id.orig_p_nunique,files_id.resp_h_nunique,files_id.resp_p_nunique,files_source_nunique,files_depth_nunique,files_analyzers_nunique,files_mime_type_nunique,files_filename_nunique,files_duration_nunique,files_local_orig_nunique,files_is_orig_nunique,files_seen_bytes_sum,files_seen_bytes_mean,files_total_bytes_sum,files_total_bytes_mean,files_missing_bytes_sum,files_missing_bytes_mean,files_overflow_bytes_sum,files_overflow_bytes_mean,files_timedout_nunique,files_parent_fuid_nunique,files_md5_nunique,files_sha1_nunique,files_sha256_nunique,files_extracted_nunique,files_extracted_cutoff_nunique,files_extracted_size_nunique,files_sub_log_count_sum,http_ts,http_id.orig_h,http_id.orig_p,http_id.resp_h,http_id.resp_p,http_trans_depth,http_method,http_host,http_uri,http_referrer,http_version,http_user_agent,http_origin,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_info_code,http_info_msg,http_tags,http_username,http_password,http_proxied,http_orig_fuids,http_orig_filenames,http_orig_mime_types,http_resp_fuids,http_resp_filenames,http_resp_mime_types,conn_ts,conn_id.orig_h,conn_id.orig_p,conn_id.resp_h,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_missed_bytes,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_tunnel_parents,conn_ip_proto,dns_ts,dns_id.orig_h,dns_id.orig_p,dns_id.resp_h,dns_id.resp_p,dns_proto,dns_trans_id,dns_rtt,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_rcode,dns_rcode_name,dns_AA,dns_TC,dns_RD,dns_RA,dns_Z,dns_answers,dns_TTLs,dns_rejected,dns_opcode,dns_opcode_name,ssl_ts,ssl_id.orig_h,ssl_id.orig_p,ssl_id.resp_h,ssl_id.resp_p,ssl_version,ssl_cipher,ssl_curve,ssl_server_name,ssl_resumed,ssl_last_alert,ssl_next_protocol,ssl_established,ssl_ssl_history,ssl_cert_chain_fps,ssl_client_cert_chain_fps,ssl_sni_matches_cert,weird_ts_nunique,weird_id.orig_h_nunique,weird_id.orig_p_nunique,weird_id.resp_h_nunique,weird_id.resp_p_nunique,weird_name_nunique,weird_addl_nunique,weird_notice_nunique,weird_peer_nunique,weird_source_nunique,weird_sub_log_count_sum,ntp_ts,ntp_id.orig_h,ntp_id.orig_p,ntp_id.resp_h,ntp_id.resp_p,ntp_version,ntp_mode,ntp_stratum,ntp_poll,ntp_precision,ntp_root_delay,ntp_root_disp,ntp_ref_id,ntp_ref_time,ntp_org_time,ntp_rec_time,ntp_xmt_time,ntp_num_exts
CmYlov1xslHMfARf2i,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672442.240278,10.10.10.30,41909,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FeH2P93sF0VLojbCS3,0.0,text/json,1473672442.233048,10.10.10.30,41909,10.10.10.6,80,tcp,http,0.019374,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIhXVB4TwuVjzZTHIg,D-LinkDoorSensor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1473087459.283739,10.10.10.87,52216,52.28.131.102,443,tcp,None,95.153087,0,1,OTH,T,F,0,^aA,21,840,22,880,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Cel02U3MSaRybHKKP1,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911058.139765,10.10.10.227,5353,224.0.0.251,5353,udp,dns,15.799763,1418,0,S0,T,T,0,D,8,1642,0,0,0.0,17,1465911058.139765,10.10.10.227,5353,224.0.0.251,5353,udp,0,0.747674, [74:da:38:80:79:fc]._http._tcp.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.227,localcam.local,localcam.local,TXT 23 IC-3115W Network Camera,_http._tcp.local, [74:da:38:80:79:fc]._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C4kMbQ6SAVgyFVB1,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911089.947771,10.10.10.227,5353,224.0.0.251,5353,udp,dns,None,None,None,S0,T,T,0,D,1,248,0,0,0.0,17,1465911089.947771,10.10.10.227,5353,224.0.0.251,5353,udp,0,None,localcam.local,None,None,None,None,0,NOERROR,T,F,F,F,0,"10.10.10.227,localcam.local,localcam.local,TXT 23 IC-3115W Network Camera,_http._tcp.local, [74:da:38:80:79:fc]._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CI6hqv4cDA8hhAtJCb,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911050.175478,0.0.0.0,68,255.255.255.255,67,udp,dhcp,0.014202,1096,0,S0,T,T,0,D,2,1152,0,0,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CLOc9N2QUwBv7Yh5sb,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911058.439585,10.10.10.227,1900,239.255.255.250,1900,udp,None,3.051241,3338,0,S0,T,T,0,D,15,3758,0,0,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CehtQx2njyqiyo2K9j,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911121.958094,10.10.10.227,5353,224.0.0.251,5353,udp,dns,None,None,None,S0,T,T,0,D,1,248,0,0,0.0,17,1465911121.958094,10.10.10.227,5353,224.0.0.251,5353,udp,0,None,localcam.local,None,None,None,None,0,NOERROR,T,F,F,F,0,"10.10.10.227,localcam.local,localcam.local,TXT 23 IC-3115W Network Camera,_http._tcp.local, [74:da:38:80:79:fc]._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C2CWUo1CvifQLKUMa2,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911061.255970,10.10.10.227,47571,239.255.255.250,1900,udp,None,6.042542,503,0,S0,T,T,0,D,4,615,0,0,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CcyY4c4E7E61pqhSo1,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911069.530283,10.10.10.227,53739,255.255.255.255,53739,udp,None,0.217141,174,0,S0,T,T,0,D,3,258,0,0,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CfxO1t3o2G2nN0P0Af,EdimaxCam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1465911057.705963,10.10.10.227,0,224.0.0.22,0,unknown_transport,None,9.849995,0,0,OTH,T,T,0,None,3,120,0,0,0.0,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CDNAJl1icBaJQcoUif,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732918.942161,192.168.0.20,5353,224.0.0.251,5353,udp,dns,0.199842,1462,0,S0,T,T,0,D,6,1630,0,0,0.0,17,1460732918.942161,192.168.0.20,5353,224.0.0.251,5353,udp,0,None,dcs-935l-b0c554255b0e.local,None,None,None,None,0,NOERROR,T,F,F,F,0,"192.168.0.20,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 13 dcs=Medeleine TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CSlump1yNrjlTyukrk,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732922.470477,10.10.10.37,53159,192.168.0.1,53,udp,dns,None,None,None,S0,T,T,0,D,1,60,0,0,0.0,17,1460732922.470477,10.10.10.37,53159,192.168.0.1,53,udp,3,None,ntp1.dlink.com,1,C_INTERNET,1,A,None,None,F,F,T,F,0,None,None,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CbF4DicvvWNoK8F1f,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732924.782218,10.10.10.37,5353,224.0.0.251,5353,udp,dns,1.522772,5400,0,S0,T,T,0,D,34,6352,0,0,0.0,17,1460732924.782218,10.10.10.37,5353,224.0.0.251,5353,udp,0,0.769987,d-link hnap service._dhnap._tcp.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CidGOI1kNZUBRvyw1i,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732926.119007,10.10.10.37,42458,10.10.10.1,53,udp,dns,0.000094,32,64,SF,T,T,0,Dd,1,60,1,92,0.0,17,1460732926.119007,10.10.10.37,42458,10.10.10.1,53,udp,2,0.000094,ntp1.dlink.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,"54.86.11.193,54.186.215.173","1423.000000,1423.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CNQ0Dn9Yum84zL2pc,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732932.162339,10.10.10.37,41472,52.8.178.58,443,tcp,ssl,1.599541,713,3925,SF,T,F,0,ShADadFf,14,1449,9,4401,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1460732932.401978,10.10.10.37,41472,52.8.178.58,443,TLSv10,TLS_RSA_WITH_AES_256_CBC_SHA,None,None,F,0.0,0.0,T,CsxnGIi,"ef8f0e800409212e051937fcdd3f7fa5a18d9dd8b46f283e872f53100d77a10d,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CcHVq212WK65jNfswe,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732931.627986,10.10.10.37,36702,10.10.10.1,53,udp,dns,0.526232,36,502,SF,T,T,0,Dd,1,64,1,530,0.0,17,1460732931.627986,10.10.10.37,36702,10.10.10.1,53,udp,2,0.526232,signal.mydlink.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,"signal.auto.mydlink.com,52.8.178.58,52.8.232.208,52.9.16.35,52.17.177.126,52.17.248.50,52.18.83.30,54.193.40.55,54.193.40.248,54.193.41.31,54.193.108.172,54.194.162.25,54.194.162.61,54.229.64.81,54.238.186.67,54.238.198.198,52.8.35.241,52.8.79.180,52.8.86.161","240.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CMCGGyGnbleN284y2,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732933.736177,10.10.10.37,54813,10.10.10.1,53,udp,dns,0.026033,47,343,SF,T,T,0,Dd,1,75,1,371,0.0,17,1460732933.736177,10.10.10.37,54813,10.10.10.1,53,udp,3,0.026033,mp-eu-signal.auto.mydlink.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,"54.229.64.81,52.17.177.126,52.17.248.50,52.18.83.30,54.194.162.25,54.194.162.61","60.000000,60.000000,60.000000,60.000000,60.000000,60.000000",F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CR76zjXyx4t4QtXVe,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732933.769741,10.10.10.37,41412,54.229.64.81,443,tcp,ssl,7.417637,1475,4351,SF,T,F,0,ShADadFf,16,2315,10,4879,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1460732933.888015,10.10.10.37,41412,54.229.64.81,443,TLSv10,TLS_RSA_WITH_AES_256_CBC_SHA,None,None,F,0.0,0.0,T,CsxnGIi,"ef8f0e800409212e051937fcdd3f7fa5a18d9dd8b46f283e872f53100d77a10d,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C7inaMvdcWowSFCc6,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732942.908879,10.10.10.37,5353,224.0.0.251,5353,udp,dns,3.003575,934,0,S0,T,T,0,D,8,1158,0,0,0.0,17,1460732942.908879,10.10.10.37,5353,224.0.0.251,5353,udp,0,0.013384,_dhnap._tcp.local,1,C_INTERNET,12,PTR,0,NOERROR,T,F,F,F,0,d-link hnap service._dhnap._tcp.local,4500.000000,F,0,query,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CLBXPp3VuEcat9TVK1,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732920.991798,192.168.0.20,0,224.0.0.22,0,unknown_transport,None,0.000022,0,0,OTH,T,T,0,None,2,80,0,0,0.0,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CBzKx22P3v1jwteefg,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732921.849092,0.0.0.0,68,255.255.255.255,67,udp,dhcp,0.014891,1204,0,S0,T,T,0,D,4,1316,0,0,0.0,17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CWrRwC23jbdNKsp3Kc,D-LinkCam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,0.0,None,None,0.0,None,1460732922.471243,130.83.253.186,3,10.10.10.37,1,icmp,None,None,None,None,OTH,F,T,0,None,1,56,0,0,0.0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
